27,"Dream Shatterer, EVENS",70,"Questionable Dignity, 12/1",89,"Throwing Shady, 21/1",7,"Borrowed Sorrow, 12/1",30,"Durban Poison, 20/1",14,"Crackers and Please, 3/1"
75,"Scrawny Nag, 30/1",71,"Reach Around Town, 6/1",35,"Getting Haughty, 3/1",20,"Dead Fam, 26/1",61,"Mud Dragon, 5/1",87,"Tenpenny, 10/1"
13,"Country Stuck, 21/1",38,"Hard Time Done, 18/1",6,"Blue Dream, 2/1",83,"Sumptin Saucy, EVENS",34,"Friendly Fire, 9/1",3,"Better than Nothing, 15/1"
21,"Dead Heat Hattie, 17/1",68,"Pedestrian, 25/1",12,"Constant Brag, 3/1",63,"Northern Lights, 15/1",6,"Blue Dream, 2/1",85,"Tax the Poor, 13/1"
60,"Mr. Worthwhile, 2/1",23,"Divorced Doctor, 7/1",93,"Uptown Rider, 14/1",53,"Minimum Wager, 26/1",40,"Hennigan's Steed, 4/1",90,"Thunder Skunk, 20/1"
72,"Robocall, 4/1",68,"Pedestrian, 25/1",58,"Money to Burn, 30/1",57,"Mister Scissors, 7/1",46,"Lead Is out, 3/1",24,"Doozy Floozy, 13/1"
10,"Can't Be Wronger, 28/1",55,"Miss Triggered, 19/1",50,"Lover's Speed, 2/1",45,"Kraff Running, 14/1",11,"Clapback Charlie, 10/1",18,"Dancin' Shoes, 5/1"
60,"Mr. Worthwhile, 2/1",11,"Clapback Charlie, 10/1",29,"Drunken Brandee, 14/1",9,"Cancelled Check, 25/1",62,"Night-time Mare, 16/1",40,"Hennigan's Steed, 4/1"
92,"Turnt Mood, 12/1",93,"Uptown Rider, 14/1",96,"Worth a Kingdom, 2/1",66,"Old Ill Will, 29/1",82,"Stupid Money, 30/1",83,"Sumptin Saucy, EVENS"
13,"Country Stuck, 21/1",80,"Square to Go, 6/1",55,"Miss Triggered, 19/1",96,"Worth a Kingdom, 2/1",78,"Snatched Your Mama, EVENS",7,"Borrowed Sorrow, 12/1"
57,"Mister Scissors, 7/1",74,"Salty and Woke, 17/1",59,"Moon Rocks, 4/1",16,"Crock Janley, 8/1",49,"Los Santos Savior, 5/1",89,"Throwing Shady, 21/1"
0,"A Tethered End, 27/1",78,"Snatched Your Mama, EVENS",81,"Study Buddy, 15/1",75,"Scrawny Nag, 30/1",48,"Lonely Stepbrother, 3/1",29,"Drunken Brandee, 14/1"
0,"A Tethered End, 27/1",86,"Tea Ache Sea, 24/1",92,"Turnt Mood, 12/1",6,"Blue Dream, 2/1",85,"Tax the Poor, 13/1",50,"Lover's Speed, 2/1"
65,"Ol' Skag, 28/1",34,"Friendly Fire, 9/1",98,"Yellow Sunshine, 5/1",30,"Durban Poison, 20/1",78,"Snatched Your Mama, EVENS",29,"Drunken Brandee, 14/1"
24,"Doozy Floozy, 13/1",67,"Omens and Ice, 3/1",79,"Social Media Warrior, 27/1",28,"Drone Warning, 8/1",66,"Old Ill Will, 29/1",50,"Lover's Speed, 2/1"
11,"Clapback Charlie, 10/1",0,"A Tethered End, 27/1",9,"Cancelled Check, 25/1",84,"Sweet Releaf, 4/1",93,"Uptown Rider, 14/1",67,"Omens and Ice, 3/1"
42,"Hot & Bothered, 2/1",97,"Yay Yo Let's Go, 3/1",13,"Country Stuck, 21/1",89,"Throwing Shady, 21/1",7,"Borrowed Sorrow, 12/1",24,"Doozy Floozy, 13/1"
46,"Lead Is out, 3/1",32,"Fire Hazards, 24/1",33,"Flipped Wig, 12/1",91,"Total Belter, EVENS",38,"Hard Time Done, 18/1",16,"Crock Janley, 8/1"
31,"Feed the Trolls, 30/1",80,"Square to Go, 6/1",91,"Total Belter, EVENS",5,"Bleet Me Baby, 7/1",55,"Miss Triggered, 19/1",25,"Downtown Renown, 4/1"
91,"Total Belter, EVENS",95,"Wee Scunner, 8/1",41,"Hippie Crack, 23/1",19,"Darling Ricki, 22/1",48,"Lonely Stepbrother, 3/1",16,"Crock Janley, 8/1"
26,"Dr. Deez Reins, 5/1",33,"Flipped Wig, 12/1",71,"Reach Around Town, 6/1",96,"Worth a Kingdom, 2/1",55,"Miss Triggered, 19/1",9,"Cancelled Check, 25/1"
7,"Borrowed Sorrow, 12/1",83,"Sumptin Saucy, EVENS",49,"Los Santos Savior, 5/1",55,"Miss Triggered, 19/1",22,"Dexie Runner, 6/1",79,"Social Media Warrior, 27/1"
12,"Constant Brag, 3/1",2,"Banana Hammock, 16/1",77,"Sizzurp, 13/1",81,"Study Buddy, 15/1",90,"Thunder Skunk, 20/1",14,"Crackers and Please, 3/1"
70,"Questionable Dignity, 12/1",67,"Omens and Ice, 3/1",5,"Bleet Me Baby, 7/1",76,"Sir Scrambled, 26/1",60,"Mr. Worthwhile, 2/1",37,"Glass or Tina, 23/1"
67,"Omens and Ice, 3/1",64,"Nuns Orders, 9/1",50,"Lover's Speed, 2/1",95,"Wee Scunner, 8/1",54,"Miss Mary John, 22/1",90,"Thunder Skunk, 20/1"
74,"Salty and Woke, 17/1",0,"A Tethered End, 27/1",48,"Lonely Stepbrother, 3/1",16,"Crock Janley, 8/1",51,"Measles Smeezles, 15/1",6,"Blue Dream, 2/1"
93,"Uptown Rider, 14/1",66,"Old Ill Will, 29/1",52,"Micro Aggression, 8/1",91,"Total Belter, EVENS",31,"Feed the Trolls, 30/1",98,"Yellow Sunshine, 5/1"
67,"Omens and Ice, 3/1",7,"Borrowed Sorrow, 12/1",34,"Friendly Fire, 9/1",55,"Miss Triggered, 19/1",90,"Thunder Skunk, 20/1",60,"Mr. Worthwhile, 2/1"
14,"Crackers and Please, 3/1",20,"Dead Fam, 26/1",34,"Friendly Fire, 9/1",1,"Bad Egg, 29/1",81,"Study Buddy, 15/1",98,"Yellow Sunshine, 5/1"
85,"Tax the Poor, 13/1",48,"Lonely Stepbrother, 3/1",80,"Square to Go, 6/1",12,"Constant Brag, 3/1",31,"Feed the Trolls, 30/1",20,"Dead Fam, 26/1"
79,"Social Media Warrior, 27/1",50,"Lover's Speed, 2/1",53,"Minimum Wager, 26/1",35,"Getting Haughty, 3/1",28,"Drone Warning, 8/1",24,"Doozy Floozy, 13/1"
18,"Dancin' Shoes, 5/1",32,"Fire Hazards, 24/1",23,"Divorced Doctor, 7/1",61,"Mud Dragon, 5/1",19,"Darling Ricki, 22/1",36,"Ghost Dank, 10/1"
24,"Doozy Floozy, 13/1",23,"Divorced Doctor, 7/1",96,"Worth a Kingdom, 2/1",86,"Tea Ache Sea, 24/1",78,"Snatched Your Mama, EVENS",32,"Fire Hazards, 24/1"
49,"Los Santos Savior, 5/1",23,"Divorced Doctor, 7/1",32,"Fire Hazards, 24/1",41,"Hippie Crack, 23/1",85,"Tax the Poor, 13/1",98,"Yellow Sunshine, 5/1"
68,"Pedestrian, 25/1",26,"Dr. Deez Reins, 5/1",96,"Worth a Kingdom, 2/1",85,"Tax the Poor, 13/1",10,"Can't Be Wronger, 28/1",77,"Sizzurp, 13/1"
16,"Crock Janley, 8/1",66,"Old Ill Will, 29/1",23,"Divorced Doctor, 7/1",1,"Bad Egg, 29/1",84,"Sweet Releaf, 4/1",18,"Dancin' Shoes, 5/1"
52,"Micro Aggression, 8/1",20,"Dead Fam, 26/1",93,"Uptown Rider, 14/1",62,"Night-time Mare, 16/1",72,"Robocall, 4/1",50,"Lover's Speed, 2/1"
52,"Micro Aggression, 8/1",34,"Friendly Fire, 9/1",56,"Mister Redacted, 19/1",0,"A Tethered End, 27/1",35,"Getting Haughty, 3/1",12,"Constant Brag, 3/1"
22,"Dexie Runner, 6/1",61,"Mud Dragon, 5/1",64,"Nuns Orders, 9/1",31,"Feed the Trolls, 30/1",97,"Yay Yo Let's Go, 3/1",30,"Durban Poison, 20/1"
77,"Sizzurp, 13/1",38,"Hard Time Done, 18/1",47,"Lit as Truck, EVENS",24,"Doozy Floozy, 13/1",78,"Snatched Your Mama, EVENS",90,"Thunder Skunk, 20/1"
64,"Nuns Orders, 9/1",35,"Getting Haughty, 3/1",70,"Questionable Dignity, 12/1",37,"Glass or Tina, 23/1",42,"Hot & Bothered, 2/1",56,"Mister Redacted, 19/1"
26,"Dr. Deez Reins, 5/1",25,"Downtown Renown, 4/1",94,"Wage of Consent, 21/1",85,"Tax the Poor, 13/1",28,"Drone Warning, 8/1",30,"Durban Poison, 20/1"
43,"Invade Grenade, 13/1",49,"Los Santos Savior, 5/1",71,"Reach Around Town, 6/1",10,"Can't Be Wronger, 28/1",6,"Blue Dream, 2/1",13,"Country Stuck, 21/1"
47,"Lit as Truck, EVENS",20,"Dead Fam, 26/1",61,"Mud Dragon, 5/1",45,"Kraff Running, 14/1",79,"Social Media Warrior, 27/1",17,"Dancin' Pole, 9/1"
52,"Micro Aggression, 8/1",67,"Omens and Ice, 3/1",70,"Questionable Dignity, 12/1",42,"Hot & Bothered, 2/1",56,"Mister Redacted, 19/1",55,"Miss Triggered, 19/1"
41,"Hippie Crack, 23/1",28,"Drone Warning, 8/1",83,"Sumptin Saucy, EVENS",36,"Ghost Dank, 10/1",96,"Worth a Kingdom, 2/1",76,"Sir Scrambled, 26/1"
20,"Dead Fam, 26/1",61,"Mud Dragon, 5/1",24,"Doozy Floozy, 13/1",5,"Bleet Me Baby, 7/1",91,"Total Belter, EVENS",76,"Sir Scrambled, 26/1"
45,"Kraff Running, 14/1",57,"Mister Scissors, 7/1",26,"Dr. Deez Reins, 5/1",74,"Salty and Woke, 17/1",91,"Total Belter, EVENS",56,"Mister Redacted, 19/1"
24,"Doozy Floozy, 13/1",79,"Social Media Warrior, 27/1",75,"Scrawny Nag, 30/1",49,"Los Santos Savior, 5/1",59,"Moon Rocks, 4/1",92,"Turnt Mood, 12/1"
11,"Clapback Charlie, 10/1",93,"Uptown Rider, 14/1",35,"Getting Haughty, 3/1",72,"Robocall, 4/1",65,"Ol' Skag, 28/1",0,"A Tethered End, 27/1"
9,"Cancelled Check, 25/1",11,"Clapback Charlie, 10/1",26,"Dr. Deez Reins, 5/1",57,"Mister Scissors, 7/1",78,"Snatched Your Mama, EVENS",41,"Hippie Crack, 23/1"
33,"Flipped Wig, 12/1",37,"Glass or Tina, 23/1",17,"Dancin' Pole, 9/1",78,"Snatched Your Mama, EVENS",74,"Salty and Woke, 17/1",83,"Sumptin Saucy, EVENS"
31,"Feed the Trolls, 30/1",16,"Crock Janley, 8/1",75,"Scrawny Nag, 30/1",83,"Sumptin Saucy, EVENS",60,"Mr. Worthwhile, 2/1",57,"Mister Scissors, 7/1"
37,"Glass or Tina, 23/1",72,"Robocall, 4/1",7,"Borrowed Sorrow, 12/1",44,"It's a Trap, EVENS",19,"Darling Ricki, 22/1",77,"Sizzurp, 13/1"
58,"Money to Burn, 30/1",6,"Blue Dream, 2/1",57,"Mister Scissors, 7/1",17,"Dancin' Pole, 9/1",12,"Constant Brag, 3/1",54,"Miss Mary John, 22/1"
55,"Miss Triggered, 19/1",60,"Mr. Worthwhile, 2/1",95,"Wee Scunner, 8/1",80,"Square to Go, 6/1",66,"Old Ill Will, 29/1",96,"Worth a Kingdom, 2/1"
90,"Thunder Skunk, 20/1",28,"Drone Warning, 8/1",22,"Dexie Runner, 6/1",66,"Old Ill Will, 29/1",27,"Dream Shatterer, EVENS",60,"Mr. Worthwhile, 2/1"
33,"Flipped Wig, 12/1",54,"Miss Mary John, 22/1",71,"Reach Around Town, 6/1",12,"Constant Brag, 3/1",72,"Robocall, 4/1",4,"Black Rock Rooster, 18/1"
10,"Can't Be Wronger, 28/1",63,"Northern Lights, 15/1",8,"Bouncy Blessed, 5/1",6,"Blue Dream, 2/1",85,"Tax the Poor, 13/1",79,"Social Media Warrior, 27/1"
15,"Creepy Dentist, 7/1",76,"Sir Scrambled, 26/1",8,"Bouncy Blessed, 5/1",12,"Constant Brag, 3/1",51,"Measles Smeezles, 15/1",30,"Durban Poison, 20/1"
45,"Kraff Running, 14/1",57,"Mister Scissors, 7/1",89,"Throwing Shady, 21/1",13,"Country Stuck, 21/1",72,"Robocall, 4/1",14,"Crackers and Please, 3/1"
43,"Invade Grenade, 13/1",86,"Tea Ache Sea, 24/1",61,"Mud Dragon, 5/1",63,"Northern Lights, 15/1",59,"Moon Rocks, 4/1",37,"Glass or Tina, 23/1"
56,"Mister Redacted, 19/1",93,"Uptown Rider, 14/1",86,"Tea Ache Sea, 24/1",85,"Tax the Poor, 13/1",27,"Dream Shatterer, EVENS",83,"Sumptin Saucy, EVENS"
68,"Pedestrian, 25/1",11,"Clapback Charlie, 10/1",67,"Omens and Ice, 3/1",5,"Bleet Me Baby, 7/1",35,"Getting Haughty, 3/1",58,"Money to Burn, 30/1"
49,"Los Santos Savior, 5/1",0,"A Tethered End, 27/1",35,"Getting Haughty, 3/1",37,"Glass or Tina, 23/1",33,"Flipped Wig, 12/1",45,"Kraff Running, 14/1"
20,"Dead Fam, 26/1",15,"Creepy Dentist, 7/1",97,"Yay Yo Let's Go, 3/1",41,"Hippie Crack, 23/1",49,"Los Santos Savior, 5/1",64,"Nuns Orders, 9/1"
20,"Dead Fam, 26/1",89,"Throwing Shady, 21/1",96,"Worth a Kingdom, 2/1",85,"Tax the Poor, 13/1",16,"Crock Janley, 8/1",46,"Lead Is out, 3/1"
98,"Yellow Sunshine, 5/1",0,"A Tethered End, 27/1",29,"Drunken Brandee, 14/1",43,"Invade Grenade, 13/1",58,"Money to Burn, 30/1",27,"Dream Shatterer, EVENS"
66,"Old Ill Will, 29/1",28,"Drone Warning, 8/1",65,"Ol' Skag, 28/1",8,"Bouncy Blessed, 5/1",6,"Blue Dream, 2/1",3,"Better than Nothing, 15/1"
87,"Tenpenny, 10/1",75,"Scrawny Nag, 30/1",70,"Questionable Dignity, 12/1",58,"Money to Burn, 30/1",40,"Hennigan's Steed, 4/1",96,"Worth a Kingdom, 2/1"
46,"Lead Is out, 3/1",20,"Dead Fam, 26/1",3,"Better than Nothing, 15/1",75,"Scrawny Nag, 30/1",80,"Square to Go, 6/1",47,"Lit as Truck, EVENS"
76,"Sir Scrambled, 26/1",5,"Bleet Me Baby, 7/1",3,"Better than Nothing, 15/1",35,"Getting Haughty, 3/1",2,"Banana Hammock, 16/1",59,"Moon Rocks, 4/1"
36,"Ghost Dank, 10/1",70,"Questionable Dignity, 12/1",47,"Lit as Truck, EVENS",37,"Glass or Tina, 23/1",72,"Robocall, 4/1",55,"Miss Triggered, 19/1"
86,"Tea Ache Sea, 24/1",81,"Study Buddy, 15/1",30,"Durban Poison, 20/1",83,"Sumptin Saucy, EVENS",26,"Dr. Deez Reins, 5/1",80,"Square to Go, 6/1"
24,"Doozy Floozy, 13/1",27,"Dream Shatterer, EVENS",0,"A Tethered End, 27/1",45,"Kraff Running, 14/1",74,"Salty and Woke, 17/1",12,"Constant Brag, 3/1"
88,"There She Blows, 2/1",87,"Tenpenny, 10/1",57,"Mister Scissors, 7/1",4,"Black Rock Rooster, 18/1",14,"Crackers and Please, 3/1",66,"Old Ill Will, 29/1"
87,"Tenpenny, 10/1",43,"Invade Grenade, 13/1",20,"Dead Fam, 26/1",84,"Sweet Releaf, 4/1",49,"Los Santos Savior, 5/1",68,"Pedestrian, 25/1"
1,"Bad Egg, 29/1",6,"Blue Dream, 2/1",71,"Reach Around Town, 6/1",9,"Cancelled Check, 25/1",67,"Omens and Ice, 3/1",7,"Borrowed Sorrow, 12/1"
88,"There She Blows, 2/1",15,"Creepy Dentist, 7/1",47,"Lit as Truck, EVENS",70,"Questionable Dignity, 12/1",94,"Wage of Consent, 21/1",82,"Stupid Money, 30/1"
41,"Hippie Crack, 23/1",96,"Worth a Kingdom, 2/1",58,"Money to Burn, 30/1",72,"Robocall, 4/1",28,"Drone Warning, 8/1",33,"Flipped Wig, 12/1"
53,"Minimum Wager, 26/1",46,"Lead Is out, 3/1",23,"Divorced Doctor, 7/1",12,"Constant Brag, 3/1",22,"Dexie Runner, 6/1",2,"Banana Hammock, 16/1"
86,"Tea Ache Sea, 24/1",77,"Sizzurp, 13/1",94,"Wage of Consent, 21/1",39,"Hell for Weather, 2/1",70,"Questionable Dignity, 12/1",14,"Crackers and Please, 3/1"
12,"Constant Brag, 3/1",44,"It's a Trap, EVENS",17,"Dancin' Pole, 9/1",31,"Feed the Trolls, 30/1",36,"Ghost Dank, 10/1",38,"Hard Time Done, 18/1"
78,"Snatched Your Mama, EVENS",30,"Durban Poison, 20/1",55,"Miss Triggered, 19/1",52,"Micro Aggression, 8/1",84,"Sweet Releaf, 4/1",29,"Drunken Brandee, 14/1"
11,"Clapback Charlie, 10/1",82,"Stupid Money, 30/1",61,"Mud Dragon, 5/1",87,"Tenpenny, 10/1",84,"Sweet Releaf, 4/1",19,"Darling Ricki, 22/1"
9,"Cancelled Check, 25/1",62,"Night-time Mare, 16/1",15,"Creepy Dentist, 7/1",44,"It's a Trap, EVENS",25,"Downtown Renown, 4/1",64,"Nuns Orders, 9/1"
62,"Night-time Mare, 16/1",74,"Salty and Woke, 17/1",73,"Salt 'n' Sauce, EVENS",69,"Pretty as a Pistol, 4/1",52,"Micro Aggression, 8/1",51,"Measles Smeezles, 15/1"
1,"Bad Egg, 29/1",27,"Dream Shatterer, EVENS",18,"Dancin' Shoes, 5/1",74,"Salty and Woke, 17/1",45,"Kraff Running, 14/1",11,"Clapback Charlie, 10/1"
61,"Mud Dragon, 5/1",9,"Cancelled Check, 25/1",29,"Drunken Brandee, 14/1",23,"Divorced Doctor, 7/1",8,"Bouncy Blessed, 5/1",31,"Feed the Trolls, 30/1"
88,"There She Blows, 2/1",96,"Worth a Kingdom, 2/1",81,"Study Buddy, 15/1",89,"Throwing Shady, 21/1",21,"Dead Heat Hattie, 17/1",93,"Uptown Rider, 14/1"
0,"A Tethered End, 27/1",96,"Worth a Kingdom, 2/1",93,"Uptown Rider, 14/1",9,"Cancelled Check, 25/1",14,"Crackers and Please, 3/1",87,"Tenpenny, 10/1"
28,"Drone Warning, 8/1",69,"Pretty as a Pistol, 4/1",29,"Drunken Brandee, 14/1",50,"Lover's Speed, 2/1",41,"Hippie Crack, 23/1",90,"Thunder Skunk, 20/1"
84,"Sweet Releaf, 4/1",18,"Dancin' Shoes, 5/1",81,"Study Buddy, 15/1",55,"Miss Triggered, 19/1",63,"Northern Lights, 15/1",56,"Mister Redacted, 19/1"
63,"Northern Lights, 15/1",59,"Moon Rocks, 4/1",34,"Friendly Fire, 9/1",54,"Miss Mary John, 22/1",49,"Los Santos Savior, 5/1",37,"Glass or Tina, 23/1"
35,"Getting Haughty, 3/1",0,"A Tethered End, 27/1",22,"Dexie Runner, 6/1",28,"Drone Warning, 8/1",91,"Total Belter, EVENS",53,"Minimum Wager, 26/1"
10,"Can't Be Wronger, 28/1",83,"Sumptin Saucy, EVENS",72,"Robocall, 4/1",52,"Micro Aggression, 8/1",93,"Uptown Rider, 14/1",79,"Social Media Warrior, 27/1"
43,"Invade Grenade, 13/1",73,"Salt 'n' Sauce, EVENS",10,"Can't Be Wronger, 28/1",89,"Throwing Shady, 21/1",7,"Borrowed Sorrow, 12/1",69,"Pretty as a Pistol, 4/1"
86,"Tea Ache Sea, 24/1",17,"Dancin' Pole, 9/1",2,"Banana Hammock, 16/1",5,"Bleet Me Baby, 7/1",42,"Hot & Bothered, 2/1",72,"Robocall, 4/1"
19,"Darling Ricki, 22/1",25,"Downtown Renown, 4/1",89,"Throwing Shady, 21/1",6,"Blue Dream, 2/1",16,"Crock Janley, 8/1",28,"Drone Warning, 8/1"
2,"Banana Hammock, 16/1",23,"Divorced Doctor, 7/1",44,"It's a Trap, EVENS",52,"Micro Aggression, 8/1",47,"Lit as Truck, EVENS",89,"Throwing Shady, 21/1"
15,"Creepy Dentist, 7/1",67,"Omens and Ice, 3/1",75,"Scrawny Nag, 30/1",94,"Wage of Consent, 21/1",93,"Uptown Rider, 14/1",61,"Mud Dragon, 5/1"
4,"Black Rock Rooster, 18/1",67,"Omens and Ice, 3/1",95,"Wee Scunner, 8/1",78,"Snatched Your Mama, EVENS",58,"Money to Burn, 30/1",52,"Micro Aggression, 8/1"
14,"Crackers and Please, 3/1",82,"Stupid Money, 30/1",3,"Better than Nothing, 15/1",37,"Glass or Tina, 23/1",34,"Friendly Fire, 9/1",47,"Lit as Truck, EVENS"
48,"Lonely Stepbrother, 3/1",20,"Dead Fam, 26/1",55,"Miss Triggered, 19/1",27,"Dream Shatterer, EVENS",85,"Tax the Poor, 13/1",16,"Crock Janley, 8/1"
26,"Dr. Deez Reins, 5/1",17,"Dancin' Pole, 9/1",38,"Hard Time Done, 18/1",92,"Turnt Mood, 12/1",84,"Sweet Releaf, 4/1",55,"Miss Triggered, 19/1"
84,"Sweet Releaf, 4/1",48,"Lonely Stepbrother, 3/1",80,"Square to Go, 6/1",75,"Scrawny Nag, 30/1",89,"Throwing Shady, 21/1",52,"Micro Aggression, 8/1"
7,"Borrowed Sorrow, 12/1",41,"Hippie Crack, 23/1",15,"Creepy Dentist, 7/1",54,"Miss Mary John, 22/1",48,"Lonely Stepbrother, 3/1",72,"Robocall, 4/1"
56,"Mister Redacted, 19/1",98,"Yellow Sunshine, 5/1",36,"Ghost Dank, 10/1",91,"Total Belter, EVENS",41,"Hippie Crack, 23/1",63,"Northern Lights, 15/1"
95,"Wee Scunner, 8/1",11,"Clapback Charlie, 10/1",86,"Tea Ache Sea, 24/1",39,"Hell for Weather, 2/1",83,"Sumptin Saucy, EVENS",32,"Fire Hazards, 24/1"
23,"Divorced Doctor, 7/1",3,"Better than Nothing, 15/1",35,"Getting Haughty, 3/1",56,"Mister Redacted, 19/1",60,"Mr. Worthwhile, 2/1",82,"Stupid Money, 30/1"
28,"Drone Warning, 8/1",8,"Bouncy Blessed, 5/1",24,"Doozy Floozy, 13/1",82,"Stupid Money, 30/1",96,"Worth a Kingdom, 2/1",37,"Glass or Tina, 23/1"
41,"Hippie Crack, 23/1",26,"Dr. Deez Reins, 5/1",88,"There She Blows, 2/1",71,"Reach Around Town, 6/1",38,"Hard Time Done, 18/1",3,"Better than Nothing, 15/1"
4,"Black Rock Rooster, 18/1",16,"Crock Janley, 8/1",28,"Drone Warning, 8/1",30,"Durban Poison, 20/1",6,"Blue Dream, 2/1",14,"Crackers and Please, 3/1"
67,"Omens and Ice, 3/1",80,"Square to Go, 6/1",65,"Ol' Skag, 28/1",83,"Sumptin Saucy, EVENS",62,"Night-time Mare, 16/1",70,"Questionable Dignity, 12/1"
92,"Turnt Mood, 12/1",77,"Sizzurp, 13/1",10,"Can't Be Wronger, 28/1",50,"Lover's Speed, 2/1",38,"Hard Time Done, 18/1",47,"Lit as Truck, EVENS"
7,"Borrowed Sorrow, 12/1",60,"Mr. Worthwhile, 2/1",32,"Fire Hazards, 24/1",26,"Dr. Deez Reins, 5/1",65,"Ol' Skag, 28/1",77,"Sizzurp, 13/1"
14,"Crackers and Please, 3/1",29,"Drunken Brandee, 14/1",41,"Hippie Crack, 23/1",64,"Nuns Orders, 9/1",53,"Minimum Wager, 26/1",26,"Dr. Deez Reins, 5/1"
72,"Robocall, 4/1",45,"Kraff Running, 14/1",3,"Better than Nothing, 15/1",26,"Dr. Deez Reins, 5/1",19,"Darling Ricki, 22/1",9,"Cancelled Check, 25/1"
41,"Hippie Crack, 23/1",52,"Micro Aggression, 8/1",21,"Dead Heat Hattie, 17/1",29,"Drunken Brandee, 14/1",27,"Dream Shatterer, EVENS",6,"Blue Dream, 2/1"
44,"It's a Trap, EVENS",7,"Borrowed Sorrow, 12/1",90,"Thunder Skunk, 20/1",55,"Miss Triggered, 19/1",22,"Dexie Runner, 6/1",50,"Lover's Speed, 2/1"
68,"Pedestrian, 25/1",42,"Hot & Bothered, 2/1",72,"Robocall, 4/1",92,"Turnt Mood, 12/1",17,"Dancin' Pole, 9/1",38,"Hard Time Done, 18/1"
26,"Dr. Deez Reins, 5/1",42,"Hot & Bothered, 2/1",76,"Sir Scrambled, 26/1",34,"Friendly Fire, 9/1",45,"Kraff Running, 14/1",94,"Wage of Consent, 21/1"
82,"Stupid Money, 30/1",91,"Total Belter, EVENS",52,"Micro Aggression, 8/1",8,"Bouncy Blessed, 5/1",31,"Feed the Trolls, 30/1",7,"Borrowed Sorrow, 12/1"
8,"Bouncy Blessed, 5/1",30,"Durban Poison, 20/1",92,"Turnt Mood, 12/1",22,"Dexie Runner, 6/1",65,"Ol' Skag, 28/1",49,"Los Santos Savior, 5/1"
52,"Micro Aggression, 8/1",46,"Lead Is out, 3/1",77,"Sizzurp, 13/1",96,"Worth a Kingdom, 2/1",68,"Pedestrian, 25/1",86,"Tea Ache Sea, 24/1"
55,"Miss Triggered, 19/1",19,"Darling Ricki, 22/1",93,"Uptown Rider, 14/1",72,"Robocall, 4/1",51,"Measles Smeezles, 15/1",47,"Lit as Truck, EVENS"
97,"Yay Yo Let's Go, 3/1",80,"Square to Go, 6/1",55,"Miss Triggered, 19/1",75,"Scrawny Nag, 30/1",57,"Mister Scissors, 7/1",88,"There She Blows, 2/1"
44,"It's a Trap, EVENS",90,"Thunder Skunk, 20/1",52,"Micro Aggression, 8/1",33,"Flipped Wig, 12/1",69,"Pretty as a Pistol, 4/1",13,"Country Stuck, 21/1"
10,"Can't Be Wronger, 28/1",39,"Hell for Weather, 2/1",9,"Cancelled Check, 25/1",60,"Mr. Worthwhile, 2/1",80,"Square to Go, 6/1",24,"Doozy Floozy, 13/1"
6,"Blue Dream, 2/1",19,"Darling Ricki, 22/1",49,"Los Santos Savior, 5/1",64,"Nuns Orders, 9/1",68,"Pedestrian, 25/1",85,"Tax the Poor, 13/1"
41,"Hippie Crack, 23/1",24,"Doozy Floozy, 13/1",95,"Wee Scunner, 8/1",91,"Total Belter, EVENS",50,"Lover's Speed, 2/1",55,"Miss Triggered, 19/1"
2,"Banana Hammock, 16/1",24,"Doozy Floozy, 13/1",30,"Durban Poison, 20/1",3,"Better than Nothing, 15/1",49,"Los Santos Savior, 5/1",42,"Hot & Bothered, 2/1"
93,"Uptown Rider, 14/1",76,"Sir Scrambled, 26/1",60,"Mr. Worthwhile, 2/1",40,"Hennigan's Steed, 4/1",68,"Pedestrian, 25/1",29,"Drunken Brandee, 14/1"
75,"Scrawny Nag, 30/1",91,"Total Belter, EVENS",81,"Study Buddy, 15/1",42,"Hot & Bothered, 2/1",94,"Wage of Consent, 21/1",45,"Kraff Running, 14/1"
57,"Mister Scissors, 7/1",7,"Borrowed Sorrow, 12/1",61,"Mud Dragon, 5/1",31,"Feed the Trolls, 30/1",26,"Dr. Deez Reins, 5/1",53,"Minimum Wager, 26/1"
90,"Thunder Skunk, 20/1",50,"Lover's Speed, 2/1",70,"Questionable Dignity, 12/1",1,"Bad Egg, 29/1",43,"Invade Grenade, 13/1",98,"Yellow Sunshine, 5/1"
91,"Total Belter, EVENS",73,"Salt 'n' Sauce, EVENS",23,"Divorced Doctor, 7/1",89,"Throwing Shady, 21/1",4,"Black Rock Rooster, 18/1",77,"Sizzurp, 13/1"
9,"Cancelled Check, 25/1",53,"Minimum Wager, 26/1",73,"Salt 'n' Sauce, EVENS",11,"Clapback Charlie, 10/1",12,"Constant Brag, 3/1",17,"Dancin' Pole, 9/1"
94,"Wage of Consent, 21/1",15,"Creepy Dentist, 7/1",27,"Dream Shatterer, EVENS",14,"Crackers and Please, 3/1",90,"Thunder Skunk, 20/1",87,"Tenpenny, 10/1"
18,"Dancin' Shoes, 5/1",1,"Bad Egg, 29/1",28,"Drone Warning, 8/1",19,"Darling Ricki, 22/1",92,"Turnt Mood, 12/1",47,"Lit as Truck, EVENS"
57,"Mister Scissors, 7/1",91,"Total Belter, EVENS",78,"Snatched Your Mama, EVENS",54,"Miss Mary John, 22/1",41,"Hippie Crack, 23/1",28,"Drone Warning, 8/1"
